Operator		Date		tubeID		Length	Density	Frequency Tension	TError	   SHIPMENT   T(db)[g]				         MSU 1st T  MSU T[g]
Saarthak	15-02-2023 12:47:57	MSU24120	1624.42	38.50	91.67	348.428908	1.054313  2023-02-10  337.971  DATA/tension_20230215_135738.log	 2023/01/31  340.64
Saarthak	15-02-2023 12:42:13	MSU24123	1624.36	38.50	92.00	350.941617	1.058785  2023-02-10  340.409  DATA/tension_20230215_135738.log	 2023/01/31  348.00
Saarthak	15-02-2023 13:12:40	MSU24129	1624.44	38.50	92.33	353.524099	1.063447  2023-02-03  342.855  DATA/tension_20230215_135738.log	 2023/01/24  351.72
Saarthak	15-02-2023 12:50:43	MSU24130	1624.40	38.50	92.33	353.506689	1.063395  2023-02-03  342.855  DATA/tension_20230215_135738.log	 2023/01/25  348.00
Saarthak	15-02-2023 13:20:37	MSU24134	1624.47	38.50	91.67	348.450357	1.054378  2023-02-03  337.971  DATA/tension_20230215_135738.log	 2023/01/24  344.31
Saarthak	15-02-2023 12:48:55	MSU24138	1624.57	38.50	92.33	353.580684	1.063617  2023-02-10  342.855  DATA/tension_20230215_135738.log	 2023/01/25  351.72
Saarthak	15-02-2023 12:45:44	MSU24141	1624.23	38.50	91.67	348.347404	1.054067  2023-02-10  337.971  DATA/tension_20230215_135738.log	 2023/01/25  344.31
Saarthak	15-02-2023 12:51:20	MSU24143	1624.30	38.50	93.00	358.585753	1.072399  2023-02-03  347.849  DATA/tension_20230215_135738.log	 2023/01/27  348.00
Saarthak	15-02-2023 13:45:49	MSU24145	1624.36	38.50	90.67	340.843108	1.040630  2023-02-03  330.638  DATA/tension_20230215_135738.log	 2023/01/20  348.00
Saarthak	15-02-2023 13:42:54	MSU24154	1624.55	38.50	91.67	348.484678	1.054482  2023-01-26  337.971  DATA/tension_20230215_135738.log	 2023/01/20  344.31
Saarthak	15-02-2023 13:02:12	MSU24157	1624.45	38.50	93.00	358.651985	1.072597  2023-02-03  347.849  DATA/tension_20230215_135738.log	 2023/01/20  340.64
Saarthak	15-02-2023 13:05:49	MSU24162	1624.41	38.50	93.00	358.634323	1.072544  2023-02-03  347.849  DATA/tension_20230215_135738.log	 2023/01/20  348.00
Saarthak	15-02-2023 12:44:02	MSU24175	1624.86	38.50	92.33	353.706930	1.063996  2023-02-10  342.855  DATA/tension_20230215_135738.log	 2023/01/31  348.00
Saarthak	15-02-2023 12:51:56	MSU24184	1624.47	38.50	93.00	358.660817	1.072623  2023-02-03  347.849  DATA/tension_20230215_135738.log	 2023/01/23  351.72
Saarthak	15-02-2023 12:44:41	MSU24187	1624.51	38.50	92.33	353.554567	1.063538  2023-02-10  342.855  DATA/tension_20230215_135738.log	 2023/01/24  351.72
Saarthak	15-02-2023 12:57:25	MSU24202	1624.63	38.50	92.67	356.164529	1.068261  2023-02-03  345.385  DATA/tension_20230215_135738.log	 2023/01/20  348.00
Saarthak	15-02-2023 13:21:07	MSU24204	1624.57	38.50	91.00	343.442699	1.045428  2023-02-03  333.049  DATA/tension_20230215_135738.log	 2023/01/23  336.99
Saarthak	15-02-2023 13:51:00	MSU24205	1624.47	38.50	91.33	345.920780	1.049835  2023-02-03  335.469  DATA/tension_20230215_135738.log	 2023/01/20  344.31
E.Carpenter	10-02-2023 14:06:29	MSU24207	1624.63	38.50	91.00	343.468068	1.045505  2023-02-03  333.049  DATA/tension_20230210_145344.log	 2023/01/20  344.31
Saarthak	15-02-2023 13:06:22	MSU24217	1624.44	38.50	92.33	353.524099	1.063447  2023-02-03  342.855  DATA/tension_20230215_135738.log	 2023/01/20  344.31
Saarthak	15-02-2023 12:59:11	MSU24218	1624.22	38.50	91.00	343.294731	1.044978  2023-02-03  333.049  DATA/tension_20230215_135738.log	 2023/01/20  344.31
Saarthak	15-02-2023 13:09:38	MSU24253	1624.22	38.50	91.67	348.343115	1.054054  2023-02-03  337.971  DATA/tension_20230215_135738.log	 2023/01/23  344.31
Saarthak	15-02-2023 12:58:34	MSU24256	1624.35	38.50	92.33	353.484927	1.063329  2023-02-03  342.855  DATA/tension_20230215_135738.log	 2023/01/23  348.00
Saarthak	15-02-2023 13:10:42	MSU24258	1624.43	38.50	92.00	350.971864	1.058876  2023-02-03  340.409  DATA/tension_20230215_135738.log	 2023/01/23  348.00
Saarthak	15-02-2023 12:52:26	MSU24260	1624.58	38.50	92.00	351.036685	1.059072  2023-02-03  340.409  DATA/tension_20230215_135738.log	 2023/01/23  344.31
Saarthak	15-02-2023 13:09:05	MSU24267	1624.57	38.50	93.00	358.704975	1.072755  2023-02-03  347.849  DATA/tension_20230215_135738.log	 2023/01/23  355.45
